"sec"	µA	"mV"
1194.228	3.74637427739799	127.762138366699
1194.328	3.82829131558537	127.609870910645
1194.428	3.74637427739799	127.762138366699
1194.527	3.82829131558537	127.686004638672
1194.629	3.99212585762143	127.762138366699
1194.729	3.99212585762143	127.686004638672
1194.829	3.9102085866034	127.800689697266
1194.929	3.82829131558537	127.800689697266
1195.029	3.66445723921061	127.800689697266
1195.128	4.07404266297817	127.800689697266
1195.228	3.82829131558537	127.762138366699
1195.328	3.82829131558537	127.838752746582
1195.428	3.66445723921061	127.914886474609
1195.528	3.50062293000519	127.876823425293
1195.63	3.58253996819258	127.914886474609
1195.729	3.99212585762143	127.876823425293
1195.829	3.9102085866034	127.991020202637
1195.929	3.58253996819258	127.991020202637
1196.029	3.74637427739799	128.067153930664
1196.129	3.82829131558537	128.105697631836
1196.229	3.66445723921061	128.143768310547
1196.329	3.66445723921061	128.105697631836
1196.429	3.66445723921061	128.143768310547
1196.528	3.58253996819258	128.257965087891
1196.63	3.58253996819258	128.181838989258
1196.73	3.58253996819258	128.257965087891
1196.83	3.58253996819258	128.334091186523
1196.93	3.58253996819258	128.257965087891
1197.029	3.58253996819258	128.448776245117
1197.129	3.41765535995364	128.334091186523
1197.229	3.58253996819258	128.410720825195
1197.329	3.58253996819258	128.486846923828
1197.429	3.66445723921061	128.410720825195
1197.529	3.58253996819258	128.486846923828
1197.63	3.41765535995364	128.524917602539
1197.73	3.41765535995364	128.486846923828
1197.83	3.66445723921061	128.524917602539
1197.93	3.74637427739799	128.448776245117
1198.03	3.66445723921061	128.677169799805
1198.13	3.82829131558537	128.639114379883
1198.23	3.74637427739799	128.677169799805
1198.33	3.82829131558537	128.601043701172
1198.429	3.9102085866034	128.677169799805
1198.529	4.07404266297817	128.601043701172
1198.631	3.9102085866034	128.715728759766
1198.731	3.82829131558537	128.677169799805
1198.831	3.82829131558537	128.753799438477
1198.93	3.99212585762143	128.829925537109
1199.03	4.15701046586037	128.944122314453
1199.13	3.82829131558537	128.829925537109
1199.23	4.07404266297817	128.944122314453
1199.33	3.9102085866034	128.944122314453
1199.43	3.66445723921061	128.906051635742
1199.53	4.07404266297817	128.906051635742
1199.631	3.66445723921061	128.982192993164
1199.731	3.99212585762143	128.944122314453
1199.831	3.99212585762143	129.058807373047
1199.931	3.82829131558537	128.982192993164
1200.03	3.99212585762143	129.058807373047
1200.13	4.07404266297817	129.096862792969
1200.23	3.82829131558537	129.058807373047
1200.329	3.82829131558537	129.058807373047
1200.429	3.99212585762143	129.13493347168
1200.529	4.07404266297817	129.211059570313
1200.629	4.07404266297817	129.173004150391
1200.731	3.9102085866034	129.287200927734
1200.83	3.99212585762143	129.325744628906
1200.93	3.9102085866034	129.211059570313
1201.03	3.99212585762143	129.211059570313
1201.13	3.82829131558537	129.249130249023
1201.23	3.82829131558537	129.325744628906
1201.33	3.99212585762143	129.287200927734
1201.43	4.32084454223514	129.401885986328
1201.53	4.32084454223514	129.478012084961
1201.629	4.23892727121711	129.554138183594
1201.731	4.23892727121711	129.592208862305
1201.831	3.82829131558537	129.554138183594
1201.931	3.9102085866034	129.630767822266
1202.031	4.07404266297817	129.706893920898
1202.13	3.99212585762143	129.706893920898
1202.23	3.99212585762143	129.630767822266
1202.33	4.07404266297817	129.744964599609
1202.43	3.99212585762143	129.744964599609
1202.53	4.23892727121711	129.783020019531
1202.63	4.07404266297817	129.783020019531
1202.731	3.9102085866034	129.744964599609
1202.831	4.07404266297817	129.783020019531
1202.931	3.9102085866034	129.821090698242
1203.031	4.23892727121711	129.783020019531
1203.131	4.15701046586037	129.821090698242
1203.231	3.82829131558537	129.897216796875
1203.331	3.82829131558537	130.011901855469
1203.43	4.07404266297817	130.04997253418
1203.53	4.23892727121711	130.011901855469
1203.63	4.23892727121711	130.126098632813
1203.732	4.07404266297817	130.04997253418
1203.832	4.07404266297817	130.088043212891
1203.932	3.99212585762143	130.011901855469
1204.031	4.07404266297817	130.278854370117
1204.131	4.07404266297817	130.278854370117
1204.231	4.07404266297817	130.278854370117
1204.331	3.9102085866034	130.278854370117
1204.431	3.99212585762143	130.278854370117
1204.531	3.99212585762143	130.278854370117
1204.631	4.15701046586037	130.278854370117
1204.732	3.99212585762143	130.393051147461
1204.832	4.07404266297817	130.469177246094
1204.932	3.99212585762143	130.469177246094
